timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1732391585340,130,daraz,200,OK,Thread Group 1-2,text,true,,2698,236,8,8,https://www.daraz.com.bd/,77,0,0
1732391585340,77,daraz-0,301,Moved Permanently,Thread Group 1-2,text,true,,634,118,8,8,http://www.daraz.com.bd/,77,0,0
1732391585417,53,daraz-1,200,OK,Thread Group 1-2,text,true,,2064,118,8,8,https://www.daraz.com.bd/,53,0,0
1732391585354,130,daraz,200,OK,Thread Group 1-16,text,true,,2668,236,6,6,https://www.daraz.com.bd/,77,0,0
1732391585354,77,daraz-0,301,Moved Permanently,Thread Group 1-16,text,true,,634,118,6,6,http://www.daraz.com.bd/,77,0,0
1732391585431,53,daraz-1,200,OK,Thread Group 1-16,text,true,,2034,118,6,6,https://www.daraz.com.bd/,53,0,0
1732391585142,357,daraz,200,OK,Thread Group 1-3,text,true,,2674,236,6,6,https://www.daraz.com.bd/,153,0,78
1732391585142,153,daraz-0,301,Moved Permanently,Thread Group 1-3,text,true,,634,118,6,6,http://www.daraz.com.bd/,153,0,78
1732391585295,204,daraz-1,200,OK,Thread Group 1-3,text,true,,2040,118,6,6,https://www.daraz.com.bd/,204,0,149
1732391585401,108,daraz,200,OK,Thread Group 1-14,text,true,,2662,236,6,6,https://www.daraz.com.bd/,54,0,0
1732391585401,54,daraz-0,301,Moved Permanently,Thread Group 1-14,text,true,,634,118,6,6,http://www.daraz.com.bd/,54,0,0
1732391585455,54,daraz-1,200,OK,Thread Group 1-14,text,true,,2028,118,6,6,https://www.daraz.com.bd/,53,0,0
1732391585484,105,daraz,200,OK,Thread Group 1-16,text,true,,2692,236,6,6,https://www.daraz.com.bd/,51,0,0
1732391585484,51,daraz-0,301,Moved Permanently,Thread Group 1-16,text,true,,634,118,6,6,http://www.daraz.com.bd/,51,0,0
1732391585535,54,daraz-1,200,OK,Thread Group 1-16,text,true,,2058,118,6,6,https://www.daraz.com.bd/,54,0,0
1732391585499,112,daraz,200,OK,Thread Group 1-3,text,true,,2710,236,5,5,https://www.daraz.com.bd/,53,0,0
1732391585499,53,daraz-0,301,Moved Permanently,Thread Group 1-3,text,true,,634,118,5,5,http://www.daraz.com.bd/,53,0,0
1732391585552,59,daraz-1,200,OK,Thread Group 1-3,text,true,,2076,118,5,5,https://www.daraz.com.bd/,54,0,0
1732391585509,104,daraz,200,OK,Thread Group 1-14,text,true,,2722,236,5,5,https://www.daraz.com.bd/,53,0,0
1732391585509,53,daraz-0,301,Moved Permanently,Thread Group 1-14,text,true,,634,118,5,5,http://www.daraz.com.bd/,53,0,0
1732391585562,51,daraz-1,200,OK,Thread Group 1-14,text,true,,2088,118,5,5,https://www.daraz.com.bd/,51,0,0
1732391585423,284,daraz,200,OK,Thread Group 1-17,text,true,,2692,236,5,5,https://www.daraz.com.bd/,111,0,56
1732391585431,276,daraz,200,OK,Thread Group 1-15,text,true,,2650,236,5,5,https://www.daraz.com.bd/,104,0,52
1732391585423,111,daraz-0,301,Moved Permanently,Thread Group 1-17,text,true,,634,118,5,5,http://www.daraz.com.bd/,111,0,56
1732391585431,104,daraz-0,301,Moved Permanently,Thread Group 1-15,text,true,,634,118,5,5,http://www.daraz.com.bd/,104,0,52
1732391585534,173,daraz-1,200,OK,Thread Group 1-17,text,true,,2058,118,5,5,https://www.daraz.com.bd/,173,0,115
1732391585535,172,daraz-1,200,OK,Thread Group 1-15,text,true,,2016,118,5,5,https://www.daraz.com.bd/,172,0,114
1732391585613,104,daraz,200,OK,Thread Group 1-14,text,true,,2698,236,5,5,https://www.daraz.com.bd/,50,0,0
1732391585613,50,daraz-0,301,Moved Permanently,Thread Group 1-14,text,true,,634,118,5,5,http://www.daraz.com.bd/,50,0,0
1732391585663,54,daraz-1,200,OK,Thread Group 1-14,text,true,,2064,118,5,5,https://www.daraz.com.bd/,54,0,0
1732391585612,109,daraz,200,OK,Thread Group 1-3,text,true,,2656,236,5,5,https://www.daraz.com.bd/,55,0,0
1732391585612,55,daraz-0,301,Moved Permanently,Thread Group 1-3,text,true,,634,118,5,5,http://www.daraz.com.bd/,55,0,0
1732391585667,54,daraz-1,200,OK,Thread Group 1-3,text,true,,2022,118,5,5,https://www.daraz.com.bd/,54,0,0
1732391578563,7185,daraz,200,OK,Thread Group 1-8,text,true,,499952,236,5,5,https://www.daraz.com.bd/,368,0,0
1732391578563,368,daraz-0,301,Moved Permanently,Thread Group 1-8,text,true,,634,118,5,5,http://www.daraz.com.bd/,368,0,0
1732391578931,6817,daraz-1,200,OK,Thread Group 1-8,text,true,,499318,118,5,5,https://www.daraz.com.bd/,560,0,0
1732391585707,108,daraz,200,OK,Thread Group 1-15,text,true,,2698,236,5,5,https://www.daraz.com.bd/,51,0,0
1732391585707,108,daraz,200,OK,Thread Group 1-17,text,true,,2692,236,5,5,https://www.daraz.com.bd/,51,0,0
1732391585707,51,daraz-0,301,Moved Permanently,Thread Group 1-15,text,true,,634,118,5,5,http://www.daraz.com.bd/,51,0,0
1732391585707,51,daraz-0,301,Moved Permanently,Thread Group 1-17,text,true,,634,118,5,5,http://www.daraz.com.bd/,51,0,0
1732391585758,57,daraz-1,200,OK,Thread Group 1-15,text,true,,2064,118,5,5,https://www.daraz.com.bd/,57,0,0
1732391585758,57,daraz-1,200,OK,Thread Group 1-17,text,true,,2058,118,5,5,https://www.daraz.com.bd/,56,0,0
1732391585717,103,daraz,200,OK,Thread Group 1-14,text,true,,2686,236,5,5,https://www.daraz.com.bd/,52,0,0
1732391585717,52,daraz-0,301,Moved Permanently,Thread Group 1-14,text,true,,634,118,5,5,http://www.daraz.com.bd/,52,0,0
1732391585769,51,daraz-1,200,OK,Thread Group 1-14,text,true,,2052,118,5,5,https://www.daraz.com.bd/,51,0,0
1732391585721,104,daraz,200,OK,Thread Group 1-3,text,true,,2716,236,4,4,https://www.daraz.com.bd/,51,0,0
1732391585721,51,daraz-0,301,Moved Permanently,Thread Group 1-3,text,true,,634,118,4,4,http://www.daraz.com.bd/,51,0,0
1732391585772,53,daraz-1,200,OK,Thread Group 1-3,text,true,,2082,118,4,4,https://www.daraz.com.bd/,53,0,0
1732391585815,112,daraz,200,OK,Thread Group 1-17,text,true,,2716,236,3,3,https://www.daraz.com.bd/,55,0,0
1732391585815,112,daraz,200,OK,Thread Group 1-15,text,true,,2668,236,3,3,https://www.daraz.com.bd/,54,0,0
1732391585815,55,daraz-0,301,Moved Permanently,Thread Group 1-17,text,true,,634,118,3,3,http://www.daraz.com.bd/,55,0,0
1732391585815,54,daraz-0,301,Moved Permanently,Thread Group 1-15,text,true,,634,118,3,3,http://www.daraz.com.bd/,54,0,0
1732391585870,57,daraz-1,200,OK,Thread Group 1-17,text,true,,2082,118,3,3,https://www.daraz.com.bd/,57,0,0
1732391585870,57,daraz-1,200,OK,Thread Group 1-15,text,true,,2034,118,3,3,https://www.daraz.com.bd/,57,0,0
1732391585749,278,daraz,200,OK,Thread Group 1-8,text,true,,2668,236,2,2,https://www.daraz.com.bd/,110,0,54
1732391585749,110,daraz-0,301,Moved Permanently,Thread Group 1-8,text,true,,634,118,2,2,http://www.daraz.com.bd/,110,0,54
1732391585860,167,daraz-1,200,OK,Thread Group 1-8,text,true,,2034,118,2,2,https://www.daraz.com.bd/,167,0,112
1732391585927,110,daraz,200,OK,Thread Group 1-17,text,true,,2704,236,2,2,https://www.daraz.com.bd/,51,0,0
1732391585927,51,daraz-0,301,Moved Permanently,Thread Group 1-17,text,true,,634,118,2,2,http://www.daraz.com.bd/,51,0,0
1732391585978,59,daraz-1,200,OK,Thread Group 1-17,text,true,,2070,118,2,2,https://www.daraz.com.bd/,59,0,0
1732391586028,120,daraz,200,OK,Thread Group 1-8,text,true,,2668,236,1,1,https://www.daraz.com.bd/,56,0,0
1732391586028,56,daraz-0,301,Moved Permanently,Thread Group 1-8,text,true,,634,118,1,1,http://www.daraz.com.bd/,56,0,0
1732391586085,63,daraz-1,200,OK,Thread Group 1-8,text,true,,2034,118,1,1,https://www.daraz.com.bd/,63,0,0
1732391586148,113,daraz,200,OK,Thread Group 1-8,text,true,,2710,236,1,1,https://www.daraz.com.bd/,53,0,0
1732391586148,53,daraz-0,301,Moved Permanently,Thread Group 1-8,text,true,,634,118,1,1,http://www.daraz.com.bd/,53,0,0
1732391586202,59,daraz-1,200,OK,Thread Group 1-8,text,true,,2076,118,1,1,https://www.daraz.com.bd/,59,0,0
